Date,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume,Adj Close,Information Technology Adj Close,Information Technology Volume
2014-02-21,16103.2998046875,126580000,11.036763191223145,4864800,1836.25,3403880000,1164.6300048828125,3403880000,4.396796703338623,82.63822174072266,306700
2014-02-24,16207.1396484375,244580000,11.09062671661377,3189300,1847.6099853515625,4014530000,1174.550048828125,4014530000,4.460484504699707,83.0838851928711,547000
2014-02-25,16179.66015625,99470000,11.076452255249023,3065700,1845.1199951171875,3515560000,1173.949951171875,3515560000,4.440343856811523,82.87467956542969,305600
2014-02-26,16198.41015625,93980000,10.872331619262695,5139300,1845.1600341796875,3716730000,1181.719970703125,3716730000,4.433237075805664,83.0838851928711,319300
2014-02-27,16272.650390625,97640000,10.892179489135742,4443300,1854.2900390625,3547460000,1187.93994140625,3547460000,4.38347864151001,83.70243835449219,226300
2014-02-28,16321.7099609375,122110000,10.883672714233398,3400500,1859.449951171875,3917450000,1183.030029296875,3917450000,4.355043888092041,83.40229034423828,951500
2014-03-03,16168.0302734375,92760000,10.872331619262695,3977400,1845.72998046875,3428220000,1176.3599853515625,3428220000,4.333719253540039,82.78372955322266,388700
2014-03-04,16395.880859375,96120000,11.289081573486328,4671300,1873.9100341796875,3765770000,1208.6500244140625,3765770000,4.3787384033203125,84.14814758300781,689200
2014-03-05,16360.1796875,73980000,11.35145378112793,3225900,1873.81005859375,3392990000,1205.9100341796875,3392990000,4.416649341583252,84.32098388671875,344400
2014-03-06,16421.890625,75900000,11.538564682006836,3736200,1877.030029296875,3360450000,1204.5400390625,3360450000,4.355043888092041,84.26639556884766,234000
2014-03-07,16452.720703125,80690000,11.564079284667969,3948900,1878.0400390625,3564740000,1203.3199462890625,3564740000,4.350306034088135,84.02080535888672,262900
2014-03-10,16418.6796875,68210000,11.416658401489258,3321600,1877.1700439453125,3021350000,1200.5400390625,3021350000,4.286330699920654,83.81159210205078,259300
2014-03-11,16351.25,78150000,11.212533950805664,3683100,1867.6300048828125,3392400000,1187.050048828125,3392400000,4.328978538513184,83.51142883300781,267400
2014-03-12,16340.080078125,77900000,11.206847190856934,3282900,1868.199951171875,3270860000,1191.3699951171875,3270860000,4.340828895568848,83.78433227539062,228900
2014-03-13,16108.8896484375,86160000,11.041872024536133,3516900,1846.3399658203125,3670990000,1176.739990234375,3670990000,4.203398704528809,82.44719696044922,507800
2014-03-14,16065.669921875,85660000,11.186935424804688,5522700,1841.1300048828125,3285460000,1181.4100341796875,3285460000,4.222354888916016,82.02873992919922,433100
2014-03-17,16247.2197265625,88930000,11.300713539123535,2706000,1858.8299560546875,2860490000,1188.22998046875,2860490000,4.222354888916016,82.96564483642578,339800
2014-03-18,16336.1904296875,79140000,10.950852394104004,8816700,1872.25,2930190000,1205.0400390625,2930190000,4.321872234344482,84.19363403320312,286400
2014-03-19,16222.169921875,90110000,10.666414260864258,8130300,1860.77001953125,3289210000,1195.6600341796875,3289210000,4.3976922035217285,83.77521514892578,323600
2014-03-20,16331.0498046875,91530000,10.663570404052734,6724500,1872.010009765625,3327540000,1198.969970703125,3327540000,4.400062084197998,84.23909759521484,232600
2014-03-21,16302.76953125,353670000,10.677793502807617,7201800,1866.52001953125,5270710000,1193.72998046875,5270710000,4.392956256866455,83.76611328125,259800
2014-03-24,16276.6904296875,110620000,10.834234237670898,6426900,1857.43994140625,3409000000,1178.22998046875,3409000000,4.371630668640137,83.32040405273438,1612900
2014-03-25,16367.8798828125,89110000,10.851298332214355,4067100,1865.6199951171875,3200560000,1178.050048828125,3200560000,4.371630668640137,83.77521514892578,636000
2014-03-26,16268.990234375,92770000,10.694860458374023,4579800,1852.56005859375,3480850000,1155.489990234375,3480850000,4.272111892700195,82.55632019042969,585600
2014-03-27,16264.23046875,93650000,10.56401538848877,7452600,1849.0400390625,3733430000,1151.43994140625,3733430000,4.215246200561523,82.08333587646484,471100
2014-03-28,16323.0595703125,86370000,10.44455337524414,5915400,1857.6199951171875,2955520000,1151.81005859375,2955520000,4.241308689117432,82.38349914550781,380400
2014-03-31,16457.66015625,104510000,10.507129669189453,6502800,1872.3399658203125,3274300000,1173.0400390625,3274300000,4.243679523468018,83.25669860839844,290300
2014-04-01,16532.609375,88010000,10.17718505859375,17509200,1885.52001953125,3336190000,1188.699951171875,3336190000,4.419018268585205,84.36644744873047,418900
2014-04-02,16573.0,78120000,10.51850414276123,7057800,1890.9000244140625,3131660000,1192.81005859375,3131660000,4.3905863761901855,84.4028549194336,347400
2014-04-03,16572.55078125,77220000,10.364912033081055,7389000,1888.77001953125,3055600000,1181.1199951171875,3055600000,4.437975883483887,83.7115249633789,348900
2014-04-04,16412.7109375,104350000,10.325090408325195,12092700,1865.0899658203125,3583750000,1153.3800048828125,3583750000,4.300544738769531,81.81044006347656,550700
2014-04-07,16245.8701171875,116540000,10.180026054382324,12340200,1845.0400390625,3801540000,1135.780029296875,3801540000,4.31476354598999,81.05546569824219,505500
2014-04-08,16256.1396484375,98510000,9.901275634765625,10585800,1851.9599609375,3721450000,1144.239990234375,3721450000,4.46877908706665,81.7740707397461,345700
2014-04-09,16437.1796875,91550000,9.921188354492188,11478600,1872.1800537109375,3308650000,1159.9599609375,3308650000,4.464039325714111,83.09300231933594,314500
2014-04-10,16170.2197265625,112550000,9.924030303955078,12228300,1833.0799560546875,3758780000,1127.6600341796875,3758780000,4.355043888092041,80.90081024169922,382000
2014-04-11,16026.75,119550000,9.889898300170898,11587800,1815.68994140625,3743460000,1111.43994140625,3743460000,4.2934370040893555,79.83660888671875,486500
2014-04-14,16173.240234375,90020000,9.787503242492676,5999100,1830.6099853515625,3111540000,1115.3499755859375,3111540000,4.340828895568848,80.57337951660156,405300
2014-04-15,16262.5595703125,97850000,9.707859992980957,8929800,1842.97998046875,3736440000,1119.489990234375,3736440000,4.371630668640137,81.00091552734375,644500
2014-04-16,16424.849609375,94650000,9.878524780273438,6423600,1862.31005859375,3155080000,1131.77001953125,3155080000,4.381106853485107,81.82862854003906,399600
2014-04-17,16408.5390625,136190000,9.958165168762207,5019000,1864.8499755859375,3341430000,1137.9000244140625,3341430000,4.3976922035217285,81.73768615722656,475300
2014-04-21,16449.25,79500000,10.091850280761719,4621200,1871.8900146484375,2642500000,1142.31005859375,2642500000,4.433237075805664,82.08333587646484,337500
2014-04-22,16514.369140625,84830000,10.416110038757324,8579700,1879.550048828125,3215440000,1155.6099853515625,3215440000,4.471146583557129,82.61088562011719,201900
2014-04-23,16501.650390625,76830000,10.413265228271484,5671200,1875.3900146484375,3085720000,1147.0799560546875,3085720000,4.523276329040527,81.86502838134766,257500
2014-04-24,16501.650390625,80340000,10.316558837890625,6721500,1878.6099853515625,3191830000,1144.3499755859375,3191830000,4.56355619430542,82.47447967529297,235900
2014-04-25,16361.4599609375,90630000,10.253982543945312,6031500,1863.4000244140625,3213020000,1123.030029296875,3213020000,4.437975883483887,81.15550994873047,243400
2014-04-28,16448.740234375,105510000,10.325090408325195,4933800,1869.4300537109375,4034680000,1117.06005859375,4034680000,4.419018268585205,81.61944580078125,352600
2014-04-29,16535.369140625,71240000,10.381974220275879,6290700,1878.3299560546875,3647820000,1120.8299560546875,3647820000,4.428497314453125,82.23798370361328,348200
2014-04-30,16580.83984375,92970000,10.495753288269043,4847700,1883.949951171875,3779230000,1126.8599853515625,3779230000,4.376369476318359,82.529052734375,234600
2014-05-01,16558.869140625,75630000,10.50428581237793,2664000,1883.6800537109375,3416740000,1125.969970703125,3416740000,4.400062084197998,82.50174713134766,369200
2014-05-02,16512.890625,78910000,10.48153018951416,2789100,1881.1400146484375,3159560000,1128.800048828125,3159560000,4.3668904304504395,82.35623931884766,199100
2014-05-05,16530.55078125,70320000,10.438861846923828,2503800,1884.6600341796875,2733730000,1126.300048828125,2733730000,4.414280414581299,82.63822174072266,186500
2014-05-06,16401.01953125,74340000,10.325090408325195,4611300,1867.719970703125,3327260000,1108.010009765625,3327260000,4.3242411613464355,81.65583038330078,252400
2014-05-07,16518.5390625,93870000,10.487221717834473,4055100,1878.2099609375,3632950000,1108.550048828125,3632950000,4.328978538513184,81.39202117919922,475400
2014-05-08,16550.970703125,75620000,10.399044036865234,3482700,1875.6300048828125,3393420000,1097.4300537109375,3393420000,4.38347864151001,81.42841339111328,372900
2014-05-09,16583.33984375,74980000,10.344999313354492,5111100,1878.47998046875,3025020000,1107.219970703125,3025020000,4.276852607727051,81.61944580078125,224200
2014-05-12,16695.470703125,71550000,10.475838661193848,2772600,1896.6500244140625,3005740000,1133.6500244140625,3005740000,4.402431488037109,82.9838638305664,226100
2014-05-13,16715.439453125,71340000,10.384820938110352,5731800,1897.449951171875,2915680000,1121.1600341796875,2915680000,4.331350326538086,82.96564483642578,222800
2014-05-14,16613.970703125,71970000,10.390510559082031,4506900,1888.530029296875,2822060000,1103.1400146484375,2822060000,4.288700580596924,82.40169525146484,254600
2014-05-15,16446.810546875,106610000,10.302337646484375,4764000,1870.8499755859375,3552640000,1095.989990234375,3552640000,4.265005111694336,81.82862854003906,265600
2014-05-16,16491.310546875,119330000,10.256826400756836,4366800,1877.8599853515625,3173650000,1102.9100341796875,3173650000,4.255527019500732,82.35623931884766,208800
2014-05-19,16511.859375,82180000,10.299490928649902,2038800,1885.0799560546875,2664250000,1114.4300537109375,2664250000,4.392956256866455,83.12939453125,361300
2014-05-20,16374.3095703125,75150000,10.16865062713623,3264000,1872.8299560546875,3007700000,1097.9000244140625,3007700000,4.34177827835083,82.62001037597656,596600
2014-05-21,16533.060546875,76730000,10.325090408325195,3374100,1888.030029296875,2777140000,1103.6300048828125,2777140000,4.34177827835083,83.2749252319336,157100
2014-05-22,16543.080078125,59250000,10.342156410217285,2182800,1892.489990234375,2759800000,1113.8699951171875,2759800000,4.360820770263672,83.51142883300781,930600
2014-05-23,16606.26953125,61340000,10.367756843566895,2124300,1900.530029296875,2396280000,1126.18994140625,2396280000,4.4012861251831055,84.28459930419922,269300
2014-05-27,16675.5,80870000,10.50144100189209,4499400,1911.9100341796875,2911020000,1142.199951171875,2911020000,4.47983980178833,85.22149658203125,240100
2014-05-28,16633.1796875,62480000,10.632282257080078,3212400,1909.780029296875,2976450000,1136.6800537109375,2976450000,4.5179243087768555,84.96680450439453,223600
2014-05-29,16698.740234375,55500000,10.726146697998047,3078000,1920.030029296875,2709050000,1140.0699462890625,2709050000,4.5107831954956055,85.49435424804688,191300
2014-05-30,16717.169921875,105190000,10.780192375183105,4089000,1923.5699462890625,3263490000,1134.5,3263490000,4.522684574127197,85.3670425415039,181200
2014-06-02,16743.630859375,57560000,10.743212699890137,2627700,1924.969970703125,2509020000,1128.9000244140625,2509020000,4.5084028244018555,85.18510437011719,199500
2014-06-03,16722.33984375,67830000,10.822851181030273,3656400,1924.239990234375,2867180000,1126.1500244140625,2867180000,4.489359378814697,85.11233520507812,164900
2014-06-04,16737.529296875,65570000,10.854143142700195,3035100,1927.8800048828125,2793920000,1131.219970703125,2793920000,4.4941205978393555,85.35794067382812,229600
2014-06-05,16836.109375,70460000,10.72330093383789,10001100,1940.4599609375,3113270000,1153.93994140625,3113270000,4.5131635665893555,86.131103515625,196800
2014-06-06,16924.279296875,80530000,10.697704315185547,3828600,1949.43994140625,2864300000,1165.2099609375,2864300000,4.529825210571289,86.58589172363281,204500
2014-06-09,16943.099609375,67130000,10.728991508483887,2998200,1951.27001953125,2812180000,1175.8800048828125,2812180000,4.534585952758789,86.85877990722656,446100
2014-06-10,16945.919921875,64560000,10.56401538848877,2375100,1950.7900390625,2702360000,1172.7099609375,2702360000,4.558389186859131,87.02250671386719,205300
2014-06-11,16843.880859375,61860000,10.415510177612305,3503700,1943.8900146484375,2710620000,1166.7099609375,2710620000,4.617900371551514,86.9315414428711,264900
2014-06-12,16734.189453125,72560000,10.509757995605469,4135800,1930.1099853515625,3040480000,1159.4000244140625,3040480000,4.646463394165039,86.18567657470703,216100
2014-06-13,16775.740234375,95220000,10.489766120910645,3277800,1936.1600341796875,2598230000,1162.6800537109375,2598230000,4.651225566864014,86.73145294189453,176400
2014-06-16,16781.009765625,77900000,10.43835735321045,3372300,1937.780029296875,2926130000,1166.8199462890625,2926130000,4.636941432952881,86.84969329833984,697100
2014-06-17,16808.490234375,63530000,10.638270378112793,2723100,1941.989990234375,2971260000,1176.6199951171875,2971260000,4.667888164520264,87.17716217041016,227600
2014-06-18,16906.619140625,73720000,10.821048736572266,3607200,1956.97998046875,3065220000,1183.1300048828125,3065220000,4.663126468658447,87.58645629882812,254700
