Date,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume,Adj Close,Information Technology Adj Close,Information Technology Volume
2013-11-05,15618.2197265625,91890000,9.97984790802002,2194200,1762.969970703125,3516680000,1103.5899658203125,3516680000,16.37810707092285,75.79167175292969,186400
2013-11-06,15746.8798828125,109200000,10.030706405639648,1783200,1770.489990234375,3322100000,1098.6300048828125,3322100000,16.331710815429688,76.34173583984375,151600
2013-11-07,15593.98046875,103860000,9.923333168029785,1931700,1747.1500244140625,4143200000,1079.0899658203125,4024730000,16.067413330078125,75.29569244384766,246000
2013-11-08,15761.7802734375,101200000,10.152203559875488,2895300,1770.6099853515625,3837170000,1099.969970703125,3837170000,16.32042121887207,76.161376953125,151600
2013-11-11,15783.099609375,58860000,10.146556854248047,2388600,1771.8900146484375,2534060000,1101.5,2534060000,16.27308464050293,76.15235900878906,137900
2013-11-12,15750.669921875,79260000,10.129599571228027,2247300,1767.68994140625,3221030000,1101.469970703125,3221030000,16.303176879882812,76.48600769042969,118800
2013-11-13,15821.6298828125,92450000,10.222845077514648,1975800,1782.0,3327480000,1112.1800537109375,3327480000,16.322614669799805,77.32463836669922,176800
2013-11-14,15876.2197265625,123860000,10.511051177978516,4788000,1790.6199951171875,3139060000,1111.43994140625,3139060000,16.558692932128906,77.02705383300781,224900
2013-11-15,15961.7001953125,126460000,10.477144241333008,5027100,1798.1800537109375,3254820000,1116.199951171875,3254820000,16.459308624267578,77.32463836669922,192800
2013-11-18,15976.01953125,94860000,10.62407112121582,4201800,1791.530029296875,3168520000,1107.2900390625,3168520000,16.25991439819336,76.63929748535156,231000
2013-11-19,15967.0302734375,84570000,10.796429634094238,6402900,1787.8699951171875,3224450000,1101.3800048828125,3224450000,16.288755416870117,76.27860260009766,264400
2013-11-20,15900.8203125,84350000,10.872719764709473,5186100,1781.3699951171875,3109140000,1099.7900390625,3109140000,16.146106719970703,76.09822845458984,237700
2013-11-21,16009.990234375,79000000,10.997044563293457,4430400,1795.8499755859375,3256630000,1119.6199951171875,3256630000,16.338607788085938,76.94589233398438,354700
2013-11-22,16064.76953125,81000000,11.192011833190918,4725300,1804.760009765625,3055140000,1124.9200439453125,3055140000,16.296588897705078,76.8647232055664,195500
2013-11-25,16072.5400390625,94040000,11.10441780090332,4119000,1802.47998046875,2998540000,1124.719970703125,2998540000,16.420122146606445,76.70242309570312,422300
2013-11-26,16072.7998046875,107450000,10.96031665802002,2941200,1802.75,3427120000,1134.530029296875,3427120000,16.72297477722168,77.09017181396484,199600
2013-11-27,16097.330078125,65730000,10.917928695678711,2897100,1807.22998046875,2613590000,1141.3299560546875,2613590000,17.11675453186035,77.75747680664062,155700
2013-11-29,16086.41015625,69190000,11.10158920288086,2600700,1805.81005859375,1598300000,1142.8900146484375,1598300000,17.433717727661133,78.11817169189453,172300
2013-12-02,16008.76953125,92590000,11.132669448852539,5028000,1800.9000244140625,3095430000,1129.1199951171875,3095430000,17.281978607177734,77.76646423339844,236900
2013-12-03,15914.6201171875,103910000,11.028129577636719,3419100,1795.1500244140625,3475680000,1123.780029296875,3475680000,17.755075454711914,77.89271545410156,145800
2013-12-04,15889.76953125,111180000,11.288076400756836,7255200,1792.81005859375,3610540000,1121.3800048828125,3610540000,17.713693618774414,78.13619995117188,202200
2013-12-05,15821.509765625,128080000,10.980093002319336,4959300,1785.030029296875,3336880000,1122.469970703125,3336880000,17.804611206054688,78.06405639648438,132000
2013-12-06,16020.2001953125,98260000,10.985739707946777,6066300,1805.0899658203125,3150030000,1131.3800048828125,3150030000,17.55755615234375,78.6051025390625,139000
2013-12-09,16025.5302734375,91810000,10.994218826293945,3607200,1808.3699951171875,3129500000,1129.4599609375,3129500000,17.75852394104004,78.78543853759766,214400
2013-12-10,15973.1298828125,79420000,10.988566398620605,3248700,1802.6199951171875,3117150000,1119.68994140625,3117150000,17.730934143066406,78.69525909423828,172600
2013-12-11,15843.5302734375,107170000,10.974392890930176,3417300,1782.219970703125,3472240000,1101.5,3472240000,17.599563598632812,77.92877197265625,259300
2013-12-12,15739.4296875,105870000,10.997075080871582,4359000,1775.5,3306640000,1103.27001953125,3306640000,17.57386589050293,77.5410385131836,193300
2013-12-13,15755.3603515625,83180000,10.929034233093262,2909100,1775.3199462890625,3061070000,1107.050048828125,3061070000,17.382301330566406,77.45989990234375,210400
2013-12-16,15884.5703125,101470000,10.977228164672852,3510000,1786.5400390625,3209890000,1119.8499755859375,3209890000,17.478553771972656,78.23538970947266,215900
2013-12-17,15875.259765625,101490000,11.144495010375977,3146400,1781.0,3270030000,1118.8900146484375,3270030000,17.399860382080078,78.397705078125,249700
2013-12-18,16167.9697265625,129620000,11.226712226867676,4835100,1810.6500244140625,4327770000,1133.719970703125,4327770000,17.267555236816406,78.98381042480469,351600
2013-12-19,16179.080078125,94980000,11.187020301818848,2582700,1809.5999755859375,3497210000,1125.449951171875,3497210000,17.069726943969727,79.00186157226562,301000
2013-12-20,16221.1396484375,285190000,11.328770637512207,5100300,1818.3199462890625,5097700000,1146.469970703125,5097700000,17.21268653869629,79.88060760498047,272400
2013-12-23,16294.6103515625,78930000,11.272069931030273,2637900,1827.989990234375,2851540000,1157.219970703125,2851540000,17.87327003479004,80.85598754882812,277300
2013-12-24,16357.5498046875,33640000,11.31459903717041,1044000,1833.3199462890625,1307630000,1161.800048828125,1307630000,17.797399520874023,81.03832244873047,187100
2013-12-26,16479.880859375,50160000,11.334444046020508,1543500,1842.02001953125,1982270000,1162.6500244140625,1982270000,17.6792049407959,81.29354858398438,317700
2013-12-27,16478.41015625,47230000,11.317434310913086,1548600,1841.4000244140625,2052920000,1161.0899658203125,2052920000,17.559751510620117,81.12947082519531,219200
2013-12-30,16504.2890625,54220000,11.291919708251953,1847400,1841.0699462890625,2293860000,1160.5899658203125,2293860000,17.385120391845703,81.04744720458984,291400
2013-12-31,16576.66015625,78760000,11.283411979675293,1666800,1848.3599853515625,2312840000,1163.6400146484375,2312840000,17.588912963867188,81.6217041015625,428500
2014-01-02,16441.349609375,80960000,11.113309860229492,3153900,1831.97998046875,3080600000,1150.719970703125,3080600000,17.3415470123291,80.78308868408203,358100
2014-01-03,16469.990234375,72770000,11.277743339538574,3666900,1831.3699951171875,2774270000,1156.0899658203125,2774270000,16.960620880126953,80.50960540771484,829500
2014-01-06,16425.099609375,89380000,11.306093215942383,4575000,1826.77001953125,3294850000,1147.1600341796875,3294850000,17.053115844726562,80.28173065185547,386300
2014-01-07,16530.939453125,81270000,11.35995864868164,2751900,1837.8800048828125,3511750000,1157.6300048828125,3511750000,16.931150436401367,81.09300231933594,317000
2014-01-08,16462.740234375,103260000,11.391141891479492,5144700,1837.489990234375,3652140000,1157.4599609375,3652140000,17.038368225097656,81.19326782226562,347600
2014-01-09,16444.759765625,83990000,11.408151626586914,2499600,1838.1300048828125,3581150000,1158.3499755859375,3581150000,16.820796966552734,80.8104248046875,581900
2014-01-10,16437.05078125,85190000,11.317434310913086,3164100,1842.3699951171875,3335710000,1164.530029296875,3335710000,16.70855712890625,80.95626831054688,394600
2014-01-13,16257.9404296875,111680000,11.09913444519043,3218100,1819.199951171875,3591350000,1148.0899658203125,3591350000,16.79602813720703,80.05382537841797,316500
2014-01-14,16373.8603515625,98610000,11.266401290893555,2509500,1838.8800048828125,3353270000,1163.4300537109375,3353270000,17.130233764648438,81.54878997802734,289800
2014-01-15,16481.939453125,101130000,11.204029083251953,3200100,1848.3800048828125,3777800000,1171.3499755859375,3777800000,17.474164962768555,82.50594329833984,342300
2014-01-16,16417.009765625,87370000,11.334444046020508,5581800,1845.8900146484375,3491310000,1173.1300048828125,3491310000,17.37666130065918,82.524169921875,254300
2014-01-17,16458.560546875,184970000,11.260735511779785,3128400,1838.699951171875,3626120000,1168.4300537109375,3626120000,16.95090675354004,82.03191375732422,354100
2014-01-21,16414.439453125,111570000,11.170010566711426,3636300,1843.800048828125,3782470000,1175.719970703125,3782470000,17.21426010131836,82.37834930419922,380900
2014-01-22,16373.33984375,87470000,11.198360443115234,2994900,1844.8599853515625,3374170000,1181.2900390625,3374170000,17.290760040283203,82.50594329833984,279400
2014-01-23,16197.349609375,100540000,10.971555709838867,3659700,1828.4599609375,3972250000,1172.4000244140625,3972250000,17.437166213989258,82.13216400146484,390100
2014-01-24,15879.1103515625,141450000,10.659704208374023,3898800,1790.2900390625,4618450000,1144.1300048828125,4618450000,17.120201110839844,80.40019989013672,496800
2014-01-27,15837.8798828125,127540000,10.580324172973633,3009300,1781.56005859375,4045200000,1127.72998046875,4045200000,17.259082794189453,79.49777221679688,479800
2014-01-28,15928.5595703125,89110000,10.673880577087402,4810500,1792.5,3437830000,1138.239990234375,3437830000,15.879613876342773,79.23340606689453,602500
2014-01-29,15738.7900390625,109590000,10.546307563781738,4479000,1774.199951171875,3964020000,1122.449951171875,3964020000,15.699346542358398,78.49505615234375,344700
2014-01-30,15848.6103515625,92100000,10.8893404006958,4325700,1794.18994140625,3547510000,1139.3599853515625,3547510000,15.668935775756836,79.68920135498047,483000
2014-01-31,15698.849609375,137090000,10.815632820129395,4542000,1782.5899658203125,4059690000,1130.8800048828125,4059690000,15.694645881652832,79.70744323730469,336700
2014-02-03,15372.7998046875,151050000,10.526460647583008,4477200,1741.8900146484375,4726040000,1094.5799560546875,4726040000,15.723793029785156,77.97544860839844,442900
2014-02-04,15445.240234375,124110000,10.713571548461914,5815200,1755.199951171875,4068410000,1102.8399658203125,4068410000,15.951411247253418,78.33097839355469,552200
2014-02-05,15440.23046875,105130000,10.815632820129395,4291800,1751.6400146484375,3984290000,1093.5899658203125,3984290000,16.070554733276367,78.34918212890625,426700
2014-02-06,15628.5302734375,106980000,10.730579376220703,4100100,1773.4300537109375,3825410000,1103.9300537109375,3825410000,16.164220809936523,79.33367919921875,444500
2014-02-07,15794.080078125,105780000,10.642695426940918,5739300,1797.02001953125,3775990000,1116.550048828125,3775990000,16.390361785888672,80.42753601074219,279100
2014-02-10,15801.7900390625,84110000,10.63418960571289,5460300,1799.8399658203125,3312160000,1118.72998046875,3312160000,16.683988571166992,80.7283706665039,606100
2014-02-11,15994.76953125,95930000,10.878003120422363,3198600,1819.75,3699380000,1129.1600341796875,3699380000,16.903818130493164,81.5396728515625,796800
2014-02-12,15963.9404296875,77310000,10.940374374389648,2194800,1819.260009765625,3326380000,1132.5400390625,3326380000,16.90256118774414,81.81311798095703,439700
2014-02-13,16027.58984375,99470000,10.96872329711914,1174500,1829.8299560546875,3289510000,1147.7900390625,3289510000,17.17095947265625,82.56974792480469,490100
2014-02-14,16154.3896484375,84060000,10.977228164672852,1772100,1838.6300048828125,3114750000,1149.2099609375,3114750000,17.157075881958008,82.78852844238281,266800
2014-02-18,16130.400390625,91250000,11.087793350219727,3193500,1840.760009765625,3421110000,1161.47998046875,3421110000,17.220151901245117,83.10758209228516,505200
2014-02-19,16040.5595703125,80560000,11.2182035446167,5723100,1828.75,3661570000,1149.0699462890625,3661570000,16.94829559326172,82.65176391601562,406600
2014-02-20,16133.23046875,77720000,11.1926908493042,2873100,1839.780029296875,3404980000,1162.1199951171875,3404980000,16.752119064331055,83.03462982177734,244800
2014-02-21,16103.2998046875,126580000,11.036765098571777,4864800,1836.25,3403880000,1164.6300048828125,3403880000,16.566028594970703,82.81586456298828,306700
2014-02-24,16207.1396484375,244580000,11.090627670288086,3189300,1847.6099853515625,4014530000,1174.550048828125,4014530000,16.638572692871094,83.26251983642578,547000
2014-02-25,16179.66015625,99470000,11.076452255249023,3065700,1845.1199951171875,3515560000,1173.949951171875,3515560000,16.465417861938477,83.0528564453125,305600
2014-02-26,16198.41015625,93980000,10.872331619262695,5139300,1845.1600341796875,3716730000,1181.719970703125,3716730000,16.316879272460938,83.26251983642578,319300
2014-02-27,16272.650390625,97640000,10.892176628112793,4443300,1854.2900390625,3547460000,1187.93994140625,3547460000,16.642362594604492,83.88240051269531,226300
2014-02-28,16321.7099609375,122110000,10.883670806884766,3400500,1859.449951171875,3917450000,1183.030029296875,3917450000,16.597251892089844,83.58159637451172,951500
2014-03-03,16168.0302734375,92760000,10.872331619262695,3977400,1845.72998046875,3428220000,1176.3599853515625,3428220000,16.645198822021484,82.96173095703125,388700
2014-03-04,16395.880859375,96120000,11.289081573486328,4671300,1873.9100341796875,3765770000,1208.6500244140625,3765770000,16.754959106445312,84.32906341552734,689200
2014-03-05,16360.1796875,73980000,11.351451873779297,3225900,1873.81005859375,3392990000,1205.9100341796875,3392990000,16.790279388427734,84.50225830078125,344400
2014-03-06,16421.890625,75900000,11.538564682006836,3736200,1877.030029296875,3360450000,1204.5400390625,3360450000,16.7394962310791,84.44757843017578,234000
2014-03-07,16452.720703125,80690000,11.564080238342285,3948900,1878.0400390625,3564740000,1203.3199462890625,3564740000,16.72972297668457,84.2014389038086,262900
2014-03-10,16418.6796875,68210000,11.416658401489258,3321600,1877.1700439453125,3021350000,1200.5400390625,3021350000,16.744857788085938,83.99178314208984,259300
2014-03-11,16351.25,78150000,11.212532997131348,3683100,1867.6300048828125,3392400000,1187.050048828125,3392400000,16.907917022705078,83.69096374511719,267400
2014-03-12,16340.080078125,77900000,11.206844329833984,3282900,1868.199951171875,3270860000,1191.3699951171875,3270860000,16.9243221282959,83.9644546508789,228900
2014-03-13,16108.8896484375,86160000,11.041873931884766,3516900,1846.3399658203125,3670990000,1176.739990234375,3670990000,16.736343383789062,82.62443542480469,507800
2014-03-14,16065.669921875,85660000,11.186934471130371,5522700,1841.1300048828125,3285460000,1181.4100341796875,3285460000,16.548370361328125,82.20510864257812,433100
2014-03-17,16247.2197265625,88930000,11.300707817077637,2706000,1858.8299560546875,2860490000,1188.22998046875,2860490000,16.6130313873291,83.14403533935547,339800
2014-03-18,16336.1904296875,79140000,10.95085334777832,8816700,1872.25,2930190000,1205.0400390625,2930190000,16.76000213623047,84.37462615966797,286400
2014-03-19,16222.169921875,90110000,10.666413307189941,8130300,1860.77001953125,3289210000,1195.6600341796875,3289210000,16.755584716796875,83.95532989501953,323600
2014-03-20,16331.0498046875,91530000,10.66357135772705,6724500,1872.010009765625,3327540000,1198.969970703125,3327540000,16.67483901977539,84.42022705078125,232600
2014-03-21,16302.76953125,353670000,10.6777925491333,7201800,1866.52001953125,5270710000,1193.72998046875,5270710000,16.806365966796875,83.94620513916016,259800
2014-03-24,16276.6904296875,110620000,10.834233283996582,6426900,1857.43994140625,3409000000,1178.22998046875,3409000000,17.005691528320312,83.49954223632812,1612900
2014-03-25,16367.8798828125,89110000,10.851300239562988,4067100,1865.6199951171875,3200560000,1178.050048828125,3200560000,17.188615798950195,83.95532989501953,636000
2014-03-26,16268.990234375,92770000,10.694857597351074,4579800,1852.56005859375,3480850000,1155.489990234375,3480850000,17.024293899536133,82.73381805419922,585600
2014-03-27,16264.23046875,93650000,10.564017295837402,7452600,1849.0400390625,3733430000,1151.43994140625,3733430000,16.951129913330078,82.25981903076172,471100
2014-03-28,16323.0595703125,86370000,10.444554328918457,5915400,1857.6199951171875,2955520000,1151.81005859375,2955520000,16.932205200195312,82.56062316894531,380400
2014-03-31,16457.66015625,104510000,10.507129669189453,6502800,1872.3399658203125,3274300000,1173.0400390625,3274300000,16.928417205810547,83.43573760986328,290300
2014-04-01,16532.609375,88010000,10.1771821975708,17509200,1885.52001953125,3336190000,1188.699951171875,3336190000,17.083280563354492,84.54785919189453,418900
2014-04-02,16573.0,78120000,10.518507957458496,7057800,1890.9000244140625,3131660000,1192.81005859375,3131660000,17.111661911010742,84.58433532714844,347400
2014-04-03,16572.55078125,77220000,10.364908218383789,7389000,1888.77001953125,3055600000,1181.1199951171875,3055600000,16.993072509765625,83.89152526855469,348900
2014-04-04,16412.7109375,104350000,10.32508659362793,12092700,1865.0899658203125,3583750000,1153.3800048828125,3583750000,16.77324676513672,81.98632049560547,550700
2014-04-07,16245.8701171875,116540000,10.180026054382324,12340200,1845.0400390625,3801540000,1135.780029296875,3801540000,16.509891510009766,81.22975158691406,505500
2014-04-08,16256.1396484375,98510000,9.901277542114258,10585800,1851.9599609375,3721450000,1144.239990234375,3721450000,16.508949279785156,81.94986724853516,345700
2014-04-09,16437.1796875,91550000,9.921186447143555,11478600,1872.1800537109375,3308650000,1159.9599609375,3308650000,16.725936889648438,83.27164459228516,314500
2014-04-10,16170.2197265625,112550000,9.924031257629395,12228300,1833.0799560546875,3758780000,1127.6600341796875,3758780000,16.510210037231445,81.07478332519531,382000
2014-04-11,16026.75,119550000,9.889899253845215,11587800,1815.68994140625,3743460000,1111.43994140625,3743460000,16.388151168823242,80.00820922851562,486500
2014-04-14,16173.240234375,90020000,9.78750228881836,5999100,1830.6099853515625,3111540000,1115.3499755859375,3111540000,16.45343589782715,80.74661254882812,405300
2014-04-15,16262.5595703125,97850000,9.70785903930664,8929800,1842.97998046875,3736440000,1119.489990234375,3736440000,16.336111068725586,81.17505645751953,644500
2014-04-16,16424.849609375,94650000,9.878520965576172,6423600,1862.31005859375,3155080000,1131.77001953125,3155080000,16.369230270385742,82.00455474853516,399600
2014-04-17,16408.5390625,136190000,9.958165168762207,5019000,1864.8499755859375,3341430000,1137.9000244140625,3341430000,16.55625343322754,81.91339874267578,475300
2014-04-21,16449.25,79500000,10.091850280761719,4621200,1871.8900146484375,2642500000,1142.31005859375,2642500000,16.752742767333984,82.25981903076172,337500
2014-04-22,16514.369140625,84830000,10.416110038757324,8579700,1879.550048828125,3215440000,1155.6099853515625,3215440000,16.769460678100586,82.78852844238281,201900
2014-04-23,16501.650390625,76830000,10.413265228271484,5671200,1875.3900146484375,3085720000,1147.0799560546875,3085720000,16.550260543823242,82.04102325439453,257500
2014-04-24,16501.650390625,80340000,10.316556930541992,6721500,1878.6099853515625,3191830000,1144.3499755859375,3191830000,17.907089233398438,82.65176391601562,235900
2014-04-25,16361.4599609375,90630000,10.253983497619629,6031500,1863.4000244140625,3213020000,1123.030029296875,3213020000,18.03860092163086,81.33002471923828,243400
2014-04-28,16448.740234375,105510000,10.32508659362793,4933800,1869.4300537109375,4034680000,1117.06005859375,4034680000,18.737197875976562,81.79491424560547,352600
2014-04-29,16535.369140625,71240000,10.381976127624512,6290700,1878.3299560546875,3647820000,1120.8299560546875,3647820000,18.681686401367188,82.41477966308594,348200
2014-04-30,16580.83984375,92970000,10.495752334594727,4847700,1883.949951171875,3779230000,1126.8599853515625,3779230000,18.611047744750977,82.70648956298828,234600
2014-05-01,16558.869140625,75630000,10.504286766052246,2664000,1883.6800537109375,3416740000,1125.969970703125,3416740000,18.65488052368164,82.67913818359375,369200
2014-05-02,16512.890625,78910000,10.481528282165527,2789100,1881.1400146484375,3159560000,1128.800048828125,3159560000,18.689579010009766,82.53328704833984,199100
2014-05-05,16530.55078125,70320000,10.438865661621094,2503800,1884.6600341796875,2733730000,1126.300048828125,2733730000,18.953874588012695,82.81586456298828,186500
2014-05-06,16401.01953125,74340000,10.32508659362793,4611300,1867.719970703125,3327260000,1108.010009765625,3327260000,18.747291564941406,81.83135986328125,252400
2014-05-07,16518.5390625,93870000,10.487220764160156,4055100,1878.2099609375,3632950000,1108.550048828125,3632950000,18.681686401367188,81.5670394897461,475400
2014-05-08,16550.970703125,75620000,10.399046897888184,3482700,1875.6300048828125,3393420000,1097.4300537109375,3393420000,18.64838981628418,81.60347747802734,372900
2014-05-09,16583.33984375,74980000,10.34499740600586,5111100,1878.47998046875,3025020000,1107.219970703125,3025020000,18.570688247680664,81.79491424560547,224200
2014-05-12,16695.470703125,71550000,10.475841522216797,2772600,1896.6500244140625,3005740000,1133.6500244140625,3005740000,18.80189323425293,83.16227722167969,226100
2014-05-13,16715.439453125,71340000,10.384822845458984,5731800,1897.449951171875,2915680000,1121.1600341796875,2915680000,18.831382751464844,83.14403533935547,222800
2014-05-14,16613.970703125,71970000,10.390514373779297,4506900,1888.530029296875,2822060000,1103.1400146484375,2822060000,18.83487892150879,82.578857421875,254600
2014-05-15,16446.810546875,106610000,10.302334785461426,4764000,1870.8499755859375,3552640000,1095.989990234375,3552640000,18.67470932006836,82.00455474853516,265600
2014-05-16,16491.310546875,119330000,10.256824493408203,4366800,1877.8599853515625,3173650000,1102.9100341796875,3173650000,18.9503231048584,82.53328704833984,208800
2014-05-19,16511.859375,82180000,10.299489974975586,2038800,1885.0799560546875,2664250000,1114.4300537109375,2664250000,19.17486572265625,83.30809020996094,361300
2014-05-20,16374.3095703125,75150000,10.168649673461914,3264000,1872.8299560546875,3007700000,1097.9000244140625,3007700000,19.178674697875977,82.7976303100586,596600
2014-05-21,16533.060546875,76730000,10.32508659362793,3374100,1888.030029296875,2777140000,1103.6300048828125,2777140000,19.229413986206055,83.45396423339844,157100
2014-05-22,16543.080078125,59250000,10.342155456542969,2182800,1892.489990234375,2759800000,1113.8699951171875,2759800000,19.259862899780273,83.69096374511719,930600
2014-05-23,16606.26953125,61340000,10.367754936218262,2124300,1900.530029296875,2396280000,1126.18994140625,2396280000,19.47742462158203,84.46581268310547,269300
2014-05-27,16675.5,80870000,10.501441955566406,4499400,1911.9100341796875,2911020000,1142.199951171875,2911020000,19.84215545654297,85.40470886230469,240100
2014-05-28,16633.1796875,62480000,10.632281303405762,3212400,1909.780029296875,2976450000,1136.6800537109375,2976450000,19.7907772064209,85.14949035644531,223600
2014-05-29,16698.740234375,55500000,10.72614574432373,3078000,1920.030029296875,2709050000,1140.0699462890625,2709050000,20.151382446289062,85.67817687988281,191300
2014-05-30,16717.169921875,105190000,10.780190467834473,4089000,1923.5699462890625,3263490000,1134.5,3263490000,20.075912475585938,85.55056762695312,181200
2014-06-02,16743.630859375,57560000,10.743217468261719,2627700,1924.969970703125,2509020000,1128.9000244140625,2509020000,19.937938690185547,85.36824798583984,199500
2014-06-03,16722.33984375,67830000,10.822857856750488,3656400,1924.239990234375,2867180000,1126.1500244140625,2867180000,20.219892501831055,85.2952880859375,164900
2014-06-04,16737.529296875,65570000,10.854143142700195,3035100,1927.8800048828125,2793920000,1131.219970703125,2793920000,20.45077896118164,85.54145050048828,229600
2014-06-05,16836.109375,70460000,10.723301887512207,10001100,1940.4599609375,3113270000,1153.93994140625,3113270000,20.531023025512695,86.31629180908203,196800
2014-06-06,16924.279296875,80530000,10.697704315185547,3828600,1949.43994140625,2864300000,1165.2099609375,2864300000,20.47456169128418,86.77205657958984,204500
2014-06-09,16943.099609375,67130000,10.728986740112305,2998200,1951.27001953125,2812180000,1175.8800048828125,2812180000,20.80218505859375,87.04552459716797,446100
2014-06-10,16945.919921875,64560000,10.564017295837402,2375100,1950.7900390625,2702360000,1172.7099609375,2702360000,20.924293518066406,87.20963287353516,205300
2014-06-11,16843.880859375,61860000,10.415512084960938,3503700,1943.8900146484375,2710620000,1166.7099609375,2710620000,20.837709426879883,87.11849212646484,264900
2014-06-12,16734.189453125,72560000,10.50975513458252,4135800,1930.1099853515625,3040480000,1159.4000244140625,3040480000,20.48915672302246,86.37096405029297,216100
2014-06-13,16775.740234375,95220000,10.489762306213379,3277800,1936.1600341796875,2598230000,1162.6800537109375,2598230000,20.264923095703125,86.91791534423828,176400
2014-06-16,16781.009765625,77900000,10.438358306884766,3372300,1937.780029296875,2926130000,1166.8199462890625,2926130000,20.469175338745117,87.03642272949219,697100
2014-06-17,16808.490234375,63530000,10.638272285461426,2723100,1941.989990234375,2971260000,1176.6199951171875,2971260000,20.442535400390625,87.36457824707031,227600
2014-06-18,16906.619140625,73720000,10.821048736572266,3607200,1956.97998046875,3065220000,1183.1300048828125,3065220000,20.464736938476562,87.7748031616211,254700
